id,reviewer_name,platform,review_text,translated_review_text,normalized_rating,date,country,sentiment,stay_type
742926209,Omarbenmansour,Tripadvisor,"J'étais en voyage de travail, c'est la 1ère foie qu je suis à Bizerte, mon employeur a choisi l'hôtel, j'ai besoin de beaucoup de calme, pour travailler avec mon équipe. Chose qui a été remarquablement bien. 
Le service est très acceptable.
Le personnel accueillant et professionnel.
Enfin, emplacement à quelques minutes du centre ville.
Et vue de mer magnifique, une carte postale réelle, et sans retouche.
J'y reviens, et je le conseille pour mes amis et mes proches.
Merci et félicitations pour toute l'équipe de l'hôtel Bizerta Resort.","I was on a work trip, this is the 1st liver that I am in Bizerte, my employer chose the hotel, I need a lot of calm, to work with my team. Something that was remarkably good. 
The service is very acceptable.
Welcoming and professional staff.
Finally, location a few minutes from the city center.
And magnificent sea view, a real postcard, and without retouching.
I come back to it, and I recommend it for my friends and loved ones.
Thank you and congratulations for the whole team of the Bizerta Resort hotel.",8,2020-02-03,Tunisia,Positive,BUSINESS
741158145,gr r,Tripadvisor,"Il giudizio è sopra la media  per il rapporto tra quanto offerto (cena, colazione e camera) e il prezzo.  La struttura necessiterebbe di un ricondizionamento.
Soggiorno comunque tranquillo e gradevole. Servizio nella media.
","The judgment is above the average for the relationship between what is offered (dinner, breakfast and room) and the price.  The structure would need a reconditioning.
However quiet and pleasant stay. Average service.",8,2020-01-25,Tunisia,Neutral,BUSINESS
741016026,Momomimo,Tripadvisor,"Un hôtel extra, chambre très propres, des prix corrects, un accueil et service chaleureux, une cuisine raffinée, très bien servie, un idéal endroit pour résider, aussi pour faire vos réunions ou congrès, je vous conseille d'y aller","An extra hotel, very clean room, correct prices, a warm welcome and service, refined cuisine, very well served, an ideal place to reside, also to make your meetings or congresses, I advise you to go there",10,2020-01-24,Tunisia,Positive,FAMILY
732763407,Roberto C,Tripadvisor,"Ho soggiornato tre giorni in hotel, per motivi di la lavoro.
La camera era molto grande e ben arredata, con balcone vista mare.
Pulita e confortevole, unico neo, non tutte le prese di corrente funzionavano...
Il ristorante è anche abbastanza buono, e la colazione non è molto varia (forse perchè siamo in inverno, con non troppi clienti).
Le quattro stellette le do perchè comunque il rapporto qualità prezzo è comunque validissimo!
","I stayed three days at the hotel, for the reasons of work.
The room was very large and well furnished, with a balcony overlooking the sea.
Clean and comfortable, the only drawback, not all the power outlets worked ...
The restaurant is also quite good, and breakfast is not very varied (perhaps because we are in winter, with not too many customers).
I give the four stars because in any case the value for money is still very valid!",8,2019-12-14,Tunisia,Positive,BUSINESS
717718917,kadourammar,Tripadvisor,"Hôtel calme propre bien situé superbe vue sur mer, personnels serviables  aimables très bon accueil.C'est un établissement qui fait beaucoup d'effort afin de satisfaire sa clientèle.un grand merci ....","Clean clean hotel well located superb sea view, helpful personnel kind very welcome. It is an establishment that makes a lot of effort in order to satisfy its customers. A big thank you ....",8,2019-10-12,Tunisia,Positive,SOLO
703485703,Sara,Tripadvisor,"Hôtel médiocre ni plus ni moin, pas de professionnalisme femme de ménage pas du tout propre accueil à la réception très décevante pas de sourire rien du tout ! Passer votre chemin il y a des hotel meilleurs que celui ci sur bizerte !","Mediocre hotel neither more or less, no professionalism housekeeper not at all clean reception at the reception very disappointing not to smile at all! Go your way there are better hotels than this on Bizerte!",2,2019-08-27,Tunisia,Neutral,COUPLES
702171356,DILM,Tripadvisor,"Agréable pour un voyage d'affaire de se retrouver dans un hôtel en bord de plage. 
Les qualités de la prestation hôtelière sont cependant juste passable. Chambre qui aurait besoin d'une rénovation, petit déjeuner correct sans plus. Le port historique de Bizerte à quelques centaines de mètres est à voir.","Pleasant for a business trip to meet in a hotel by the beach. 
However, the qualities of the hotel service are just passable. Room that would need a renovation, correct breakfast without more. The historic port of Bizerte a few hundred meters is to be seen.",6,2019-08-23,Tunisia,Positive,BUSINESS
690638446,SOBIZ,Tripadvisor,"Nous sommes très satisfaites de notre séjour, un accueille très chaleureux du personnel de la réception que je salue énormément et aussi tous le personnel de l'hôtel 
Tout est agréable la réception, la verdure, les chambre le restaurant, la propreté ..... 
je vous recommande vivement cet hôtel","We are very satisfied with our stay, a very warm welcome from the reception staff that I greet a lot and also all the hotel staff 
Everything is pleasant the reception, the greenery, the rooms the restaurant, the cleanliness ..... 
I highly recommend this hotel",10,2019-07-18,Tunisia,Positive,COUPLES
690550704,mohamed a,Tripadvisor,"Un vrai 4 étoiles, chic et raffiné et surtout un accueil parfait. Nous y avons passé 5 jours et avons tout apprécié,le service, le SPA, les petits déjeuners, les repas, la propreté c'est un hôtel de rêve à commander","A real 4 stars, chic and refined and above all a perfect welcome. We spent 5 days there and appreciated everything, the service, the spa, the breakfasts, the meals, the cleanliness is a dream hotel to order",10,2019-07-18,Tunisia,Positive,FAMILY
690275114,Nesrine M,Tripadvisor,"nous avons passé un très bon séjour, l'hôtel est très bien placé pieds dans l'eau  , bonne bouffe avec des quantités généreuses, chambre propres et accueil chaleureux. Nous avons aussi profité d'une offre au SPA, c'était génial.","We had a very good stay, the hotel is very well placed in the water, good food with generous quantities, clean room and warm welcome. We also took advantage of an offer at the SPA, it was great.",10,2019-07-17,Tunisia,Positive,COUPLES
686948882,753nassima,Tripadvisor,"On vient en famille de 10 personnes avec enfants pour la piscine, le mec de la réception aucun sourir et nous dis de pas aller voir la piscine et nous dit de rester a l'accueil et de soit prendre des tickets pour la piscine ou bien de quitter son établissement!! Aucun respect!! Une honte votre personnel.. on a pas besoin de ce genre d'accueil,  ils se prennent pour qui?? Un hôtel aussi désastreux et sale ne mérite aucune étoile..","We come with the family of 10 people with children for the swimming pool, the guy from reception no smile and tell us not to go see the pool and tells us to stay at the reception and either take tickets for the swimming pool or leave your establishment !! No respect !! A shame your staff .. we don't need this kind of welcome, they take themselves for ?? Such a disastrous and dirty hotel deserves no star.",2,2019-07-05,Tunisia,Neutral,FAMILY
676170268,lmp832017,Tripadvisor,"dommage que l hôtel n*est pas trop entretenu il faudrait faire des rénovations par des personnes compétents
manque de propretés même dans la salle de restauration les nappes sont pas trop propre mais le personnel est très   sympa .","Too bad the hotel is not too maintained it would be necessary to make renovations by competent people
Lack of cleanliness even in the catering room The tablecloths are not too clean but the staff are very nice.",6,2019-05-24,Tunisia,Positive,NONE
666885748,LailaShento,Tripadvisor,The room is spacious. Bed is not comfortable and the duvet was not put in a cover. It’s very basic for its price and definitely doesn’t compare to other 4 star hotels. Not recommended unless it’s location makes sense for you. The breakfast was not good. The toilet in the room was not clean. The rest of the room was clean. No kettle so you can’t make coffee or tea in the room. ,The room is spacious. Bed is not comfortable and the duvet was not put in a cover. It’s very basic for its price and definitely doesn’t compare to other 4 star hotels. Not recommended unless it’s location makes sense for you. The breakfast was not good. The toilet in the room was not clean. The rest of the room was clean. No kettle so you can’t make coffee or tea in the room.,4,2019-04-16,Tunisia,Neutral,COUPLES
661812986,StarAdvisor,Tripadvisor,"Hôtel dans un emplacement touristique fantastique 
Bon accueil à la réception 
Buffet moins riche et varié 
Décor un peu classique dans les chambres
Entrée de l'hôtel ( architecture classique)
Manque d'animation à l'intérieur de l'hôtel
Problème de qualité prix","Hotel in a fantastic tourist location 
Welcome to reception 
Less rich and varied buffet 
A little classic decor in the rooms
Hotel entrance (classic architecture)
Lack of animation inside the hotel
Quality price problem",6,2019-03-28,Tunisia,Positive,FRIENDS
650930470,Michel B,Tripadvisor,"Hôtel assez banal, pour groupes ou pour ""package"", assez bruyant, lobby plutôt froid. Odeur imprégnée de cigarettes dans la chambre sur la moquette ou les rideaux! Et le petit-déjeuner est assez médiocre.","Hotel fairly commonplace, for groups or for ""package"", quite noisy, rather cold lobby. Odor impregnated with cigarettes in the room on the carpet or the curtains! And breakfast is quite poor.",6,2019-02-08,Tunisia,Negative,COUPLES
